standard_id,source_file,source_sheet,source_row,source_type,query,expected_tier,expected_tier_name,expected_factor_name,expected_factor_value,expected_factor_unit,expected_factor_source,expected_scope3_category,expected_lifecycle_boundary,expected_lifecycle_stage,expected_quality_decision,expected_review_note
RB-00766,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/表4-1_食品飲料業_合成_表4-1_食品飲料業_合成-表格 1.csv,表4-1_食品飲料業_合成_表4-1_食品飲料業_合成-表格 ,133,table4_activity_csv,採購貨物上游運輸與配送產生之排放 海運 -- tkm,1,Tier 1 - 台灣本地,國內海運貨物運輸服務(柴油動力),0.0334,tkm,Taiwan EPA,,,,,
RB-00767,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/表4-1_食品飲料業_合成_表4-1_食品飲料業_合成-表格 1.csv,表4-1_食品飲料業_合成_表4-1_食品飲料業_合成-表格 ,134,table4_activity_csv,貨物下游運輸與配送產生之排放 海運 -- tkm,1,Tier 1 - 台灣本地,國內海運貨物運輸服務(柴油動力),0.0334,tkm,Taiwan EPA,,,,,
RB-00768,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/表4-1_食品飲料業_合成_表4-1_食品飲料業_合成-表格 1.csv,表4-1_食品飲料業_合成_表4-1_食品飲料業_合成-表格 ,135,table4_activity_csv,採購貨物上游運輸與配送產生之排放 空運 -- tkm,1,Tier 1 - 台灣本地,國內海運貨物運輸服務(柴油動力),0.0334,tkm,Taiwan EPA,,,,,
RB-00769,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/表4-1_食品飲料業_合成_表4-1_食品飲料業_合成-表格 1.csv,表4-1_食品飲料業_合成_表4-1_食品飲料業_合成-表格 ,136,table4_activity_csv,貨物下游運輸與配送產生之排放 空運 -- tkm,1,Tier 1 - 台灣本地,國內海運貨物運輸服務(柴油動力),0.0334,tkm,Taiwan EPA,,,,,
RB-00770,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/表4-1_食品飲料業_合成_表4-1_食品飲料業_合成-表格 1.csv,表4-1_食品飲料業_合成_表4-1_食品飲料業_合成-表格 ,137,table4_activity_csv,麵粉 購買商品之上游排放 公噸,2,Tier 2 - 國際產業,"Wheat flour, type 55 (for pastry)",0.72,kg CO2e/kg,AGRIBALYSE,,,,,此為國際平均值，實際情況可能因地區而異
RB-00771,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/表4-1_食品飲料業_合成_表4-1_食品飲料業_合成-表格 1.csv,表4-1_食品飲料業_合成_表4-1_食品飲料業_合成-表格 ,138,table4_activity_csv,檸檬酸 購買商品之上游排放 公噸,2,Tier 2 - 國際產業,"Lemonade, with sugar and artificial sweetener(s)",0.51,kg CO2e/kg,AGRIBALYSE,,,,,此為國際平均值，實際情況可能因地區而異
RB-00772,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/表4-1_食品飲料業_合成_表4-1_食品飲料業_合成-表格 1.csv,表4-1_食品飲料業_合成_表4-1_食品飲料業_合成-表格 ,139,table4_activity_csv,PET 瓶坯 購買商品之上游排放 kg,1,Tier 1 - 台灣本地,再生料-廢容器-PET廢塑膠片,0.35,kg,Taiwan EPA,,,,,
RB-00773,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/表4-1_食品飲料業_合成_表4-1_食品飲料業_合成-表格 1.csv,表4-1_食品飲料業_合成_表4-1_食品飲料業_合成-表格 ,140,table4_activity_csv,食鹽 購買商品之上游排放 公噸,1,Tier 1 - 台灣本地,鹽酸，37％,1.69,kg,Taiwan EPA,,,,,
RB-00774,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/表4-1_食品飲料業_合成_表4-1_食品飲料業_合成-表格 1.csv,表4-1_食品飲料業_合成_表4-1_食品飲料業_合成-表格 ,141,table4_activity_csv,PET 瓶坯 購買商品之上游排放 kg,1,Tier 1 - 台灣本地,再生料-廢容器-PET廢塑膠片,0.35,kg,Taiwan EPA,,,,,
RB-00775,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/表4-1_食品飲料業_合成_表4-1_食品飲料業_合成-表格 1.csv,表4-1_食品飲料業_合成_表4-1_食品飲料業_合成-表格 ,142,table4_activity_csv,玉米澱粉 購買商品之上游排放 公噸,2,Tier 2 - 國際產業,"Pop-corn or air-popped maize, unsalted",0.98,kg CO2e/kg,AGRIBALYSE,,,,,此為國際平均值，實際情況可能因地區而異
RB-00776,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/表4-1_食品飲料業_合成_表4-1_食品飲料業_合成-表格 1.csv,表4-1_食品飲料業_合成_表4-1_食品飲料業_合成-表格 ,143,table4_activity_csv,酵母 購買商品之上游排放 公噸,2,Tier 2 - 國際產業,"Baker's yeast, dehydrated",5.61,kg CO2e/kg,AGRIBALYSE,,,,,此為國際平均值，實際情況可能因地區而異
RB-00777,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/表4-1_食品飲料業_合成_表4-1_食品飲料業_合成-表格 1.csv,表4-1_食品飲料業_合成_表4-1_食品飲料業_合成-表格 ,144,table4_activity_csv,食用油(大豆油) 購買商品之上游排放 公噸,2,Tier 2 - 國際產業,"Soybean oil, crude, degummed at coast USA",0.549179722,kg CO2e/kg,Idemat,,,,,此為國際平均值，實際情況可能因地區而異
RB-00778,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/表4-1_食品飲料業_合成_表4-1_食品飲料業_合成-表格 1.csv,表4-1_食品飲料業_合成_表4-1_食品飲料業_合成-表格 ,145,table4_activity_csv,PET 瓶坯 購買商品之上游排放 kg,1,Tier 1 - 台灣本地,再生料-廢容器-PET廢塑膠片,0.35,kg,Taiwan EPA,,,,,
RB-00779,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/表4-1_食品飲料業_合成_表4-1_食品飲料業_合成-表格 1.csv,表4-1_食品飲料業_合成_表4-1_食品飲料業_合成-表格 ,146,table4_activity_csv,食用油(大豆油) 購買商品之上游排放 公噸,2,Tier 2 - 國際產業,"Soybean oil, crude, degummed at coast USA",0.549179722,kg CO2e/kg,Idemat,,,,,此為國際平均值，實際情況可能因地區而異
RB-00780,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/表4-1_食品飲料業_合成_表4-1_食品飲料業_合成-表格 1.csv,表4-1_食品飲料業_合成_表4-1_食品飲料業_合成-表格 ,147,table4_activity_csv,鋁罐 購買商品之上游排放 kg,1,Tier 1 - 台灣本地,再生料-廢鋁容器-鋁錠,1.19,kg,Taiwan EPA,,,,,
RB-00781,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/表4-1_食品飲料業_合成_表4-1_食品飲料業_合成-表格 1.csv,表4-1_食品飲料業_合成_表4-1_食品飲料業_合成-表格 ,148,table4_activity_csv,塑膠膜包材 購買商品之上游排放 kg,1,Tier 1 - 台灣本地,再生料-廢容器-PE廢塑膠片,0.2,kg,Taiwan EPA,,,,,
RB-00782,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/表4-1_食品飲料業_合成_表4-1_食品飲料業_合成-表格 1.csv,表4-1_食品飲料業_合成_表4-1_食品飲料業_合成-表格 ,149,table4_activity_csv,果糖 購買商品之上游排放 公噸,1,Tier 1 - 台灣本地,芝麻粉,2.58,罐,Taiwan EPA,,,,,
RB-00783,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/表4-1_食品飲料業_合成_表4-1_食品飲料業_合成-表格 1.csv,表4-1_食品飲料業_合成_表4-1_食品飲料業_合成-表格 ,150,table4_activity_csv,食品級CO2 購買商品之上游排放 公噸,2,Tier 2 - 國際產業,"Smoked lardoons, raw",6.22,kg CO2e/kg,AGRIBALYSE,,,,,此為國際平均值，實際情況可能因地區而異
RB-00784,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/表4-1_食品飲料業_合成_表4-1_食品飲料業_合成-表格 1.csv,表4-1_食品飲料業_合成_表4-1_食品飲料業_合成-表格 ,151,table4_activity_csv,食鹽 購買商品之上游排放 公噸,1,Tier 1 - 台灣本地,鹽酸，37％,1.69,kg,Taiwan EPA,,,,,
RB-00785,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/表4-1_食品飲料業_合成_表4-1_食品飲料業_合成-表格 1.csv,表4-1_食品飲料業_合成_表4-1_食品飲料業_合成-表格 ,152,table4_activity_csv,PET 瓶坯 購買商品之上游排放 kg,1,Tier 1 - 台灣本地,再生料-廢容器-PET廢塑膠片,0.35,kg,Taiwan EPA,,,,,
RB-00786,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/表4-1_食品飲料業_合成_表4-1_食品飲料業_合成-表格 1.csv,表4-1_食品飲料業_合成_表4-1_食品飲料業_合成-表格 ,153,table4_activity_csv,奶粉 購買商品之上游排放 公噸,1,Tier 1 - 台灣本地,鮮乳,2.48,kg,Taiwan EPA,,,,,
RB-00787,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/表4-1_食品飲料業_合成_表4-1_食品飲料業_合成-表格 1.csv,表4-1_食品飲料業_合成_表4-1_食品飲料業_合成-表格 ,154,table4_activity_csv,食用油(棕櫚油) 購買商品之上游排放 公噸,1,Tier 1 - 台灣本地,燃料油使用(蒸餘油/重油使用，2014),4.0,l,Taiwan EPA,,,,,
RB-00788,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/表4-1_食品飲料業_合成_表4-1_食品飲料業_合成-表格 1.csv,表4-1_食品飲料業_合成_表4-1_食品飲料業_合成-表格 ,155,table4_activity_csv,酵母 購買商品之上游排放 公噸,2,Tier 2 - 國際產業,"Baker's yeast, dehydrated",5.61,kg CO2e/kg,AGRIBALYSE,,,,,此為國際平均值，實際情況可能因地區而異
RB-00789,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/表4-1_食品飲料業_合成_表4-1_食品飲料業_合成-表格 1.csv,表4-1_食品飲料業_合成_表4-1_食品飲料業_合成-表格 ,156,table4_activity_csv,生乳 購買商品之上游排放 公噸,1,Tier 1 - 台灣本地,沐浴乳(30ml，瓶裝包裝),0.115,罐,Taiwan EPA,,,,,
RB-00790,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/表4-1_食品飲料業_合成_表4-1_食品飲料業_合成-表格 1.csv,表4-1_食品飲料業_合成_表4-1_食品飲料業_合成-表格 ,157,table4_activity_csv,玻璃瓶 購買商品之上游排放 kg,1,Tier 1 - 台灣本地,玻璃容器,1.02,kg,Taiwan EPA,,,,,
RB-00791,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/表4-1_食品飲料業_合成_表4-1_食品飲料業_合成-表格 1.csv,表4-1_食品飲料業_合成_表4-1_食品飲料業_合成-表格 ,158,table4_activity_csv,檸檬酸 購買商品之上游排放 公噸,2,Tier 2 - 國際產業,"Lemonade, with sugar and artificial sweetener(s)",0.51,kg CO2e/kg,AGRIBALYSE,,,,,此為國際平均值，實際情況可能因地區而異
RB-00792,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/表4-1_食品飲料業_合成_表4-1_食品飲料業_合成-表格 1.csv,表4-1_食品飲料業_合成_表4-1_食品飲料業_合成-表格 ,159,table4_activity_csv,可可粉 購買商品之上游排放 公噸,1,Tier 1 - 台灣本地,芝麻粉,2.58,罐,Taiwan EPA,,,,,
RB-00793,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/表4-1_食品飲料業_合成_表4-1_食品飲料業_合成-表格 1.csv,表4-1_食品飲料業_合成_表4-1_食品飲料業_合成-表格 ,160,table4_activity_csv,可可粉 購買商品之上游排放 公噸,1,Tier 1 - 台灣本地,芝麻粉,2.58,罐,Taiwan EPA,,,,,
RB-00794,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/表4-1_食品飲料業_合成_表4-1_食品飲料業_合成-表格 1.csv,表4-1_食品飲料業_合成_表4-1_食品飲料業_合成-表格 ,161,table4_activity_csv,塑膠膜包材 購買商品之上游排放 kg,1,Tier 1 - 台灣本地,再生料-廢容器-PE廢塑膠片,0.2,kg,Taiwan EPA,,,,,
RB-00795,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/表4-1_食品飲料業_合成_表4-1_食品飲料業_合成-表格 1.csv,表4-1_食品飲料業_合成_表4-1_食品飲料業_合成-表格 ,162,table4_activity_csv,PET 瓶坯 購買商品之上游排放 kg,1,Tier 1 - 台灣本地,再生料-廢容器-PET廢塑膠片,0.35,kg,Taiwan EPA,,,,,
RB-00796,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/表4-1_食品飲料業_合成_表4-1_食品飲料業_合成-表格 1.csv,表4-1_食品飲料業_合成_表4-1_食品飲料業_合成-表格 ,163,table4_activity_csv,砂糖 購買商品之上游排放 公噸,1,Tier 1 - 台灣本地,甘蔗吸管,0.00478,piece,Taiwan EPA,,,,,
RB-00797,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/表4-1_食品飲料業_合成_表4-1_食品飲料業_合成-表格 1.csv,表4-1_食品飲料業_合成_表4-1_食品飲料業_合成-表格 ,164,table4_activity_csv,瓦楞紙箱 購買商品之上游排放 kg,1,Tier 1 - 台灣本地,食品包裝紙容器,8.24,kg,Taiwan EPA,,,,,
RB-00798,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/表4-1_食品飲料業_合成_表4-1_食品飲料業_合成-表格 1.csv,表4-1_食品飲料業_合成_表4-1_食品飲料業_合成-表格 ,165,table4_activity_csv,塑膠膜包材 購買商品之上游排放 kg,1,Tier 1 - 台灣本地,再生料-廢容器-PE廢塑膠片,0.2,kg,Taiwan EPA,,,,,
RB-00799,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/表4-1_食品飲料業_合成_表4-1_食品飲料業_合成-表格 1.csv,表4-1_食品飲料業_合成_表4-1_食品飲料業_合成-表格 ,166,table4_activity_csv,可可粉 購買商品之上游排放 公噸,1,Tier 1 - 台灣本地,芝麻粉,2.58,罐,Taiwan EPA,,,,,
RB-00800,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/表4-1_食品飲料業_合成_表4-1_食品飲料業_合成-表格 1.csv,表4-1_食品飲料業_合成_表4-1_食品飲料業_合成-表格 ,167,table4_activity_csv,PET 瓶坯 購買商品之上游排放 kg,1,Tier 1 - 台灣本地,再生料-廢容器-PET廢塑膠片,0.35,kg,Taiwan EPA,,,,,
RB-00801,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/表4-1_食品飲料業_合成_表4-1_食品飲料業_合成-表格 1.csv,表4-1_食品飲料業_合成_表4-1_食品飲料業_合成-表格 ,168,table4_activity_csv,奶粉 購買商品之上游排放 公噸,1,Tier 1 - 台灣本地,鮮乳,2.48,kg,Taiwan EPA,,,,,
RB-00802,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/表4-1_食品飲料業_合成_表4-1_食品飲料業_合成-表格 1.csv,表4-1_食品飲料業_合成_表4-1_食品飲料業_合成-表格 ,169,table4_activity_csv,玉米澱粉 購買商品之上游排放 公噸,2,Tier 2 - 國際產業,"Pop-corn or air-popped maize, unsalted",0.98,kg CO2e/kg,AGRIBALYSE,,,,,此為國際平均值，實際情況可能因地區而異
RB-00803,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/表4-1_食品飲料業_合成_表4-1_食品飲料業_合成-表格 1.csv,表4-1_食品飲料業_合成_表4-1_食品飲料業_合成-表格 ,170,table4_activity_csv,食用油(棕櫚油) 購買商品之上游排放 公噸,1,Tier 1 - 台灣本地,燃料油使用(蒸餘油/重油使用，2014),4.0,l,Taiwan EPA,,,,,
